,Short-term MA (MA1),Short-term EMA (EMA1),Medium-term EMA (EMA2),Long-term EMA (EMA3)
397,9511.429999999991,9511.43,9589.240571946159,9607.454805656827
398,9068.64999999999,9068.65,9242.180190648718,9338.052402828413
399,9169.99999999999,9170.0,9194.060063549572,9254.026201414206
400,9179.14999999999,9179.15,9184.120021183191,9216.588100707104
401,8720.339999999991,8720.34,8874.933340394397,8968.464050353552
402,8900.349999999991,8900.35,8891.877780131466,8934.407025176777
403,8841.179999999991,8841.18,8858.079260043822,8887.793512588389
404,9204.069999999992,9204.07,9088.73975334794,9045.931756294194
405,9575.889999999992,9575.89,9413.506584449313,9310.910878147097
406,9427.069999999992,9427.07,9422.548861483105,9368.990439073548
407,9697.719999999994,9697.72,9605.996287161035,9533.355219536774
408,9448.269999999995,9448.27,9500.845429053677,9490.812609768387
409,10200.769999999993,10200.77,9967.461809684559,9845.791304884195
410,9518.039999999994,9518.04,9667.847269894854,9681.915652442098
411,9666.23999999999,9666.24,9666.775756631618,9674.077826221048
412,9789.059999999989,9789.06,9748.298585543873,9731.568913110525
413,9621.159999999987,9621.16,9663.539528514624,9676.364456555262
414,9666.299999999985,9666.3,9665.379842838207,9671.332228277632
415,9746.989999999987,9746.99,9719.786614279403,9709.161114138817
416,9782.009999999986,9782.01,9761.268871426468,9745.585557069408
417,9772.429999999988,9772.43,9768.709623808822,9759.007778534704
418,9884.999999999985,9885.0,9846.236541269607,9822.003889267351
419,9280.399999999987,9280.4,9469.012180423202,9551.201944633674
420,9465.129999999985,9465.13,9466.424060141066,9508.165972316838
421,9473.339999999987,9473.34,9471.034686713689,9490.752986158419
422,9342.099999999988,9342.1,9385.078228904562,9416.426493079209
423,9426.019999999988,9426.02,9412.372742968188,9421.223246539605
424,9525.589999999986,9525.59,9487.85091432273,9473.406623269802
425,9465.139999999985,9465.14,9472.710304774242,9469.2733116349
426,9386.319999999985,9386.32,9415.11676825808,9427.79665581745
427,9310.229999999985,9310.23,9345.192256086026,9369.013327908724
428,9358.949999999986,9358.95,9354.364085362009,9363.981663954362
429,9294.689999999984,9294.69,9314.581361787337,9329.335831977181
430,9685.689999999982,9685.69,9561.98712059578,9507.512915988591
431,9624.88999999998,9624.89,9603.922373531926,9566.201457994295
432,9296.48999999998,9296.49,9398.967457843975,9431.345728997148
433,9249.489999999982,9249.49,9299.315819281326,9340.417864498573
434,9162.209999999983,9162.21,9207.911939760443,9251.313932249286
435,9011.999999999985,9012.0,9077.303979920149,9131.656966124643
436,9116.349999999984,9116.35,9103.334659973383,9124.003483062323
